0.202, 0.8404
0.203, 0.8406
0.204, 0.8408
0.205, 0.841
0.206, 0.8412
0.207, 0.8414
0.208, 0.8416
0.209, 0.8418
0.21, 0.842
0.211, 0.8422
0.212, 0.8424
0.213, 0.8426
0.214, 0.8428
0.215, 0.843
0.216, 0.8432
0.217, 0.8434
0.218, 0.8436
0.219, 0.8438
0.22, 0.844
0.221, 0.8442
0.222, 0.8444
0.223, 0.8446
0.224, 0.8448
0.225, 0.845
0.226, 0.8452
0.227, 0.8454
0.228, 0.8456
0.229, 0.8458
0.23, 0.846
0.231, 0.8462
0.232, 0.8464
0.233, 0.8466
0.234, 0.8468
0.235, 0.847
0.236, 0.8472
0.237, 0.8474
0.238, 0.8476
0.239, 0.8478
0.24, 0.848
0.241, 0.8482
0.242, 0.8484
0.243, 0.8486
0.244, 0.8488
0.245, 0.849
0.246, 0.8492
0.247, 0.8494
0.248, 0.8496
0.249, 0.8498
0.25, 0.85
0.251, 0.8502
0.252, 0.8504
0.253, 0.8506
0.254, 0.8508
0.255, 0.851
0.256, 0.8512
0.257, 0.8514
0.258, 0.8516
0.259, 0.8518
0.26, 0.852
0.261, 0.8522
0.262, 0.8524
0.263, 0.8526
0.264, 0.8528
0.265, 0.853
0.266, 0.8532
0.267, 0.8534
0.268, 0.8536
0.269, 0.8538
0.27, 0.854
0.271, 0.8542
0.272, 0.8544
0.273, 0.8546
0.274, 0.8548
0.275, 0.855
0.276, 0.8552
0.277, 0.8554
0.278, 0.8556
0.279, 0.8558
0.28, 0.856
0.281, 0.8562
0.282, 0.8564
0.283, 0.8566
0.284, 0.8568
0.285, 0.857
0.286, 0.8572
0.287, 0.8574
0.288, 0.8576
0.289, 0.8578
0.29, 0.858
0.291, 0.8582
0.292, 0.8584
0.293, 0.8586
0.294, 0.8588
0.295, 0.859
0.296, 0.8592
0.297, 0.8594
0.298, 0.8596
0.299, 0.8598
0.3, 0.86
0.301, 0.8602
0.302, 0.8604
0.303, 0.8606
0.304, 0.8608
0.305, 0.861
0.306, 0.8612
0.307, 0.8614
0.308, 0.8616
0.309, 0.8618
0.31, 0.862
0.311, 0.8622
0.312, 0.8624
0.313, 0.8626
0.314, 0.8628
0.315, 0.863
0.316, 0.8632
0.317, 0.8634
0.318, 0.8636
0.319, 0.8638
0.32, 0.864
0.321, 0.8642
0.322, 0.8644
0.323, 0.8646
0.324, 0.8648
0.325, 0.865
0.326, 0.8652
0.327, 0.8654
0.328, 0.8656
0.329, 0.8658
0.33, 0.866
0.331, 0.8662
0.332, 0.8664
0.333, 0.8666
0.334, 0.8668
0.335, 0.867
0.336, 0.8672
0.337, 0.8674
0.338, 0.8676
0.339, 0.8678
0.34, 0.868
0.341, 0.8682
0.342, 0.8684
0.343, 0.8686
0.344, 0.8688
0.345, 0.869
0.346, 0.8692
0.347, 0.8694
0.348, 0.8696
0.349, 0.8698
0.35, 0.87
0.351, 0.8702
0.352, 0.8704
0.353, 0.8706
0.354, 0.8708
0.355, 0.871
0.356, 0.8712
0.357, 0.8714
0.358, 0.8716
0.359, 0.8718
0.36, 0.872
0.361, 0.8722
0.362, 0.8724
0.363, 0.8726
0.364, 0.8728
0.365, 0.873
0.366, 0.8732
0.367, 0.8734
0.368, 0.8736
0.369, 0.8738
0.37, 0.874
0.371, 0.8742
0.372, 0.8744
0.373, 0.8746
0.374, 0.8748
0.375, 0.875
0.376, 0.8752
0.377, 0.8754
0.378, 0.8756
0.379, 0.8758
0.38, 0.876
0.381, 0.8762
0.382, 0.8764
0.383, 0.8766
0.384, 0.8768
0.385, 0.877
0.386, 0.8772
0.387, 0.8774
0.388, 0.8776
0.389, 0.8778
0.39, 0.878
0.391, 0.8782
0.392, 0.8784
0.393, 0.8786
0.394, 0.8788
0.395, 0.879
0.396, 0.8792
0.397, 0.8794
0.398, 0.8796
0.399, 0.8798
0.4, 0.88
0.401, 0.8802
0.402, 0.8804
0.403, 0.8806
0.404, 0.8808
0.405, 0.881
0.406, 0.8812
0.407, 0.8814
0.408, 0.8816
0.409, 0.8818
0.41, 0.882
0.411, 0.8822
0.412, 0.8824
0.413, 0.8826
0.414, 0.8828
0.415, 0.883
0.416, 0.8832
0.417, 0.8834
0.418, 0.8836
0.419, 0.8838
0.42, 0.884
0.421, 0.8842
0.422, 0.8844
0.423, 0.8846
0.424, 0.8848
0.425, 0.885
0.426, 0.8852
0.427, 0.8854
0.428, 0.8856
0.429, 0.8858
0.43, 0.886
0.431, 0.8862
0.432, 0.8864
0.433, 0.8866
0.434, 0.8868
0.435, 0.887
0.436, 0.8872
0.437, 0.8874
0.438, 0.8876
0.439, 0.8878
0.44, 0.888
0.441, 0.8882
0.442, 0.8884
0.443, 0.8886
0.444, 0.8888
0.445, 0.889
0.446, 0.8892
0.447, 0.8894
0.448, 0.8896
0.449, 0.8898
0.45, 0.89
0.451, 0.8902
0.452, 0.8904
0.453, 0.8906
0.454, 0.8908
0.455, 0.891
0.456, 0.8912
0.457, 0.8914
0.458, 0.8916
0.459, 0.8918
0.46, 0.892
0.461, 0.8922
0.462, 0.8924
0.463, 0.8926
0.464, 0.8928
0.465, 0.893
0.466, 0.8932
0.467, 0.8934
0.468, 0.8936
0.469, 0.8938
0.47, 0.894
0.471, 0.8942
0.472, 0.8944
0.473, 0.8946
0.474, 0.8948
0.475, 0.895
0.476, 0.8952
0.477, 0.8954
0.478, 0.8956
0.479, 0.8958
0.48, 0.896
0.481, 0.8962
0.482, 0.8964
0.483, 0.8966
0.484, 0.8968
0.485, 0.897
0.486, 0.8972
0.487, 0.8974
0.488, 0.8976
0.489, 0.8978
0.49, 0.898
0.491, 0.8982
0.492, 0.8984
0.493, 0.8986
0.494, 0.8988
0.495, 0.899
0.496, 0.8992
0.497, 0.8994
0.498, 0.8996
0.499, 0.8998
0.5, 0.9
0.501, 0.9002
0.502, 0.9004
0.503, 0.9006
0.504, 0.9008
0.505, 0.901
0.506, 0.9012
0.507, 0.9014
0.508, 0.9016
0.509, 0.9018
0.51, 0.902
0.511, 0.9022
0.512, 0.9024
0.513, 0.9026
0.514, 0.9028
0.515, 0.903
0.516, 0.9032
0.517, 0.9034
0.518, 0.9036
0.519, 0.9038
0.52, 0.904
0.521, 0.9042
0.522, 0.9044
0.523, 0.9046
0.524, 0.9048
0.525, 0.905
0.526, 0.9052
0.527, 0.9054
0.528, 0.9056
0.529, 0.9058
0.53, 0.906
0.531, 0.9062
0.532, 0.9064
0.533, 0.9066
0.534, 0.9068
0.535, 0.907
0.536, 0.9072
0.537, 0.9074
0.538, 0.9076
0.539, 0.9078
0.54, 0.908
0.541, 0.9082
0.542, 0.9084
0.543, 0.9086
0.544, 0.9088
0.545, 0.909
0.546, 0.9092
0.547, 0.9094
0.548, 0.9096
0.549, 0.9098
0.55, 0.91
0.551, 0.9102
0.552, 0.9104
0.553, 0.9106
0.554, 0.9108
0.555, 0.911
0.556, 0.9112
0.557, 0.9114
0.558, 0.9116
0.559, 0.9118
0.56, 0.912
0.561, 0.9122
0.562, 0.9124
0.563, 0.9126
0.564, 0.9128
0.565, 0.913
0.566, 0.9132
0.567, 0.9134
0.568, 0.9136
0.569, 0.9138
0.57, 0.914
0.571, 0.9142
0.572, 0.9144
0.573, 0.9146
0.574, 0.9148
0.575, 0.915
0.576, 0.9152
0.577, 0.9154
0.578, 0.9156
0.579, 0.9158
0.58, 0.916
0.581, 0.9162
0.582, 0.9164
0.583, 0.9166
0.584, 0.9168
0.585, 0.917
0.586, 0.9172
0.587, 0.9174
0.588, 0.9176
0.589, 0.9178
0.59, 0.918
0.591, 0.9182
0.592, 0.9184
0.593, 0.9186
0.594, 0.9188
0.595, 0.919
0.596, 0.9192
0.597, 0.9194
0.598, 0.9196
0.599, 0.9198
0.6, 0.92
0.601, 0.9202
0.602, 0.9204
0.603, 0.9206
0.604, 0.9208
0.605, 0.921
0.606, 0.9212
0.607, 0.9214
0.608, 0.9216
0.609, 0.9218
0.61, 0.922
0.611, 0.9222
0.612, 0.9224
0.613, 0.9226
0.614, 0.9228
0.615, 0.923
0.616, 0.9232
0.617, 0.9234
0.618, 0.9236
0.619, 0.9238
0.62, 0.924
0.621, 0.9242
0.622, 0.9244
0.623, 0.9246
0.624, 0.9248
0.625, 0.925
0.626, 0.9252
0.627, 0.9254
0.628, 0.9256
0.629, 0.9258
0.63, 0.926
0.631, 0.9262
0.632, 0.9264
0.633, 0.9266
0.634, 0.9268
0.635, 0.927
0.636, 0.9272
0.637, 0.9274
0.638, 0.9276
0.639, 0.9278
0.64, 0.928
0.641, 0.9282
0.642, 0.9284
0.643, 0.9286
0.644, 0.9288
0.645, 0.929
0.646, 0.9292
0.647, 0.9294
0.648, 0.9296
0.649, 0.9298
0.65, 0.93
0.651, 0.9302
0.652, 0.9304
0.653, 0.9306
0.654, 0.9308
0.655, 0.931
0.656, 0.9312
0.657, 0.9314
0.658, 0.9316
0.659, 0.9318
0.66, 0.932
0.661, 0.9322
0.662, 0.9324
0.663, 0.9326
0.664, 0.9328
0.665, 0.933
0.666, 0.9332
0.667, 0.9334
0.668, 0.9336
0.669, 0.9338
0.67, 0.934
0.671, 0.9342
0.672, 0.9344
0.673, 0.9346
0.674, 0.9348
0.675, 0.935
0.676, 0.9352
0.677, 0.9354
0.678, 0.9356
0.679, 0.9358
0.68, 0.936
0.681, 0.9362
0.682, 0.9364
0.683, 0.9366
0.684, 0.9368
0.685, 0.937
0.686, 0.9372
0.687, 0.9374
0.688, 0.9376
0.689, 0.9378
0.69, 0.938
0.691, 0.9382
0.692, 0.9384
0.693, 0.9386
0.694, 0.9388
0.695, 0.939
0.696, 0.9392
0.697, 0.9394
0.698, 0.9396
0.699, 0.9398
0.7, 0.94
0.701, 0.9402
0.702, 0.9404
0.703, 0.9406
0.704, 0.9408
0.705, 0.941
0.706, 0.9412
0.707, 0.9414
0.708, 0.9416
0.709, 0.9418
0.71, 0.942
0.711, 0.9422
0.712, 0.9424
0.713, 0.9426
0.714, 0.9428
0.715, 0.943
0.716, 0.9432
0.717, 0.9434
0.718, 0.9436
0.719, 0.9438
0.72, 0.944
0.721, 0.9442
0.722, 0.9444
0.723, 0.9446
0.724, 0.9448
0.725, 0.945
0.726, 0.9452
0.727, 0.9454
0.728, 0.9456
0.729, 0.9458
0.73, 0.946
0.731, 0.9462
0.732, 0.9464
0.733, 0.9466
0.734, 0.9468
0.735, 0.947
0.736, 0.9472
0.737, 0.9474
0.738, 0.9476
0.739, 0.9478
0.74, 0.948
0.741, 0.9482
0.742, 0.9484
0.743, 0.9486
0.744, 0.9488
0.745, 0.949
0.746, 0.9492
0.747, 0.9494
0.748, 0.9496
0.749, 0.9498
0.75, 0.95
0.751, 0.9502
0.752, 0.9504
0.753, 0.9506
0.754, 0.9508
0.755, 0.951
0.756, 0.9512
0.757, 0.9514
0.758, 0.9516
0.759, 0.9518
0.76, 0.952
0.761, 0.9522
0.762, 0.9524
0.763, 0.9526
0.764, 0.9528
0.765, 0.953
0.766, 0.9532
0.767, 0.9534
0.768, 0.9536
0.769, 0.9538
0.77, 0.954
0.771, 0.9542
0.772, 0.9544
0.773, 0.9546
0.774, 0.9548
0.775, 0.955
0.776, 0.9552
0.777, 0.9554
0.778, 0.9556
0.779, 0.9558
0.78, 0.956
0.781, 0.9562
0.782, 0.9564
0.783, 0.9566
0.784, 0.9568
0.785, 0.957
0.786, 0.9572
0.787, 0.9574
0.788, 0.9576
0.789, 0.9578
0.79, 0.958
0.791, 0.9582
0.792, 0.9584
0.793, 0.9586
0.794, 0.9588
0.795, 0.959
0.796, 0.9592
0.797, 0.9594
0.798, 0.9596
0.799, 0.9598
0.8, 0.96
0.801, 0.9597
0.802, 0.9594
0.803, 0.9591
0.804, 0.9588
0.805, 0.9585
0.806, 0.9582
0.807, 0.9579
0.808, 0.9576
0.809, 0.9573
0.81, 0.957
0.811, 0.9567
0.812, 0.9564
0.813, 0.9561
0.814, 0.9558
0.815, 0.9555
0.816, 0.9552
0.817, 0.9549
0.818, 0.9546
0.819, 0.9543
0.82, 0.954
0.821, 0.9537
0.822, 0.9534
0.823, 0.9531
0.824, 0.9528
0.825, 0.9525
0.826, 0.9522
0.827, 0.9519
0.828, 0.9516
0.829, 0.9513
0.83, 0.951
0.831, 0.9507
0.832, 0.9504
0.833, 0.9501
0.834, 0.9498
0.835, 0.9495
0.836, 0.9492
0.837, 0.9489
0.838, 0.9486
0.839, 0.9483
0.84, 0.948
0.841, 0.9477
0.842, 0.9474
0.843, 0.9471
0.844, 0.9468
0.845, 0.9465
0.846, 0.9462
0.847, 0.9459
0.848, 0.9456
0.849, 0.9453
0.85, 0.945
0.851, 0.9447
0.852, 0.9444
0.853, 0.9441
0.854, 0.9438
0.855, 0.9435
0.856, 0.9432
0.857, 0.9429
0.858, 0.9426
0.859, 0.9423
0.86, 0.942
0.861, 0.9417
0.862, 0.9414
0.863, 0.9411
0.864, 0.9408
0.865, 0.9405
0.866, 0.9402
0.867, 0.9399
0.868, 0.9396
0.869, 0.9393
0.87, 0.939
0.871, 0.9387
0.872, 0.9384
0.873, 0.9381
0.874, 0.9378
0.875, 0.9375
0.876, 0.9372
0.877, 0.9369
0.878, 0.9366
0.879, 0.9363
0.88, 0.936
0.881, 0.9357
0.882, 0.9354
0.883, 0.9351
0.884, 0.9348
0.885, 0.9345
0.886, 0.9342
0.887, 0.9339
0.888, 0.9336
0.889, 0.9333
0.89, 0.933
0.891, 0.9327
0.892, 0.9324
0.893, 0.9321
0.894, 0.9318
0.895, 0.9315
0.896, 0.9312
0.897, 0.9309
0.898, 0.9306
0.899, 0.9303
0.9, 0.93
0.901, 0.9297
0.902, 0.9294
0.903, 0.9291
0.904, 0.9288
0.905, 0.9285
0.906, 0.9282
0.907, 0.9279
0.908, 0.9276
0.909, 0.9273
0.91, 0.927
0.911, 0.9267
0.912, 0.9264
0.913, 0.9261
0.914, 0.9258
0.915, 0.9255
0.916, 0.9252
0.917, 0.9249
0.918, 0.9246
0.919, 0.9243
0.92, 0.924
0.921, 0.9237
0.922, 0.9234
0.923, 0.9231
0.924, 0.9228
0.925, 0.9225
0.926, 0.9222
0.927, 0.9219
0.928, 0.9216
0.929, 0.9213
0.93, 0.921
0.931, 0.9207
0.932, 0.9204
0.933, 0.9201
0.934, 0.9198
0.935, 0.9195
0.936, 0.9192
0.937, 0.9189
0.938, 0.9186
0.939, 0.9183
0.94, 0.918
0.941, 0.9177
0.942, 0.9174
0.943, 0.9171
0.944, 0.9168
0.945, 0.9165
0.946, 0.9162
0.947, 0.9159
0.948, 0.9156
0.949, 0.9153
0.95, 0.915
0.951, 0.9147
0.952, 0.9144
0.953, 0.9141
0.954, 0.9138
0.955, 0.9135
0.956, 0.9132
0.957, 0.9129
0.958, 0.9126
0.959, 0.9123
0.96, 0.912
0.961, 0.9117
0.962, 0.9114
0.963, 0.9111
0.964, 0.9108
0.965, 0.9105
0.966, 0.9102
0.967, 0.9099
0.968, 0.9096
0.969, 0.9093
0.97, 0.909
0.971, 0.9087
0.972, 0.9084
0.973, 0.9081
0.974, 0.9078
0.975, 0.9075
0.976, 0.9072
0.977, 0.9069
0.978, 0.9066
0.979, 0.9063
0.98, 0.906
0.981, 0.9057
0.982, 0.9054
0.983, 0.9051
0.984, 0.9048
0.985, 0.9045
0.986, 0.9042
0.987, 0.9039
0.988, 0.9036
0.989, 0.9033
0.99, 0.903
0.991, 0.9027
0.992, 0.9024
0.993, 0.9021
0.994, 0.9018
0.995, 0.9015
0.996, 0.9012
0.997, 0.9009
0.998, 0.9006
0.999, 0.9003
